ID,ID_MEDIA,ID_CATEGORY,ID_TRANSPORTER,ID_MATERIALS,ID_COMPANY,COUNTRY,NAME,PRICE,DESCRIPTION,QUANTITY,STOCK,WEIGHT,WIDTH,LENGHT,STATUS,HEIGHT
645,59,62,87,56,30,Croatia,"Wombat, southern hairy-nosed",34460664,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,24717,24766,89369,425,60725,AVAILABLE,894
646,26,94,24,85,51,Indonesia,Fork-tailed drongo,24260746,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,6623,70478,58657,571,20200,VERIFYING,607
647,40,11,64,91,15,Indonesia,"Bulbul, black-eyed",36471578,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,99279,45441,67266,816,72094,REPORTING,668
648,32,27,25,91,60,South Africa,"Racer, american",72553343,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,59926,14769,97074,391,96440,INACTIVE,538
649,42,78,42,36,9,United States,Crab-eating fox,75951682,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,51573,82421,31540,44,13031,SOLD OUT,431
650,18,64,82,21,34,Brazil,White-tailed deer,16599705,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,38933,90134,13221,705,97902,SOLD OUT,679
651,52,25,84,66,60,Russia,Galapagos mockingbird,61227131,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,44662,55350,99927,815,97101,AVAILABLE,573
652,13,93,29,36,58,Bulgaria,"Baboon, gelada",58575772,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,6404,45607,36787,701,65292,ACTIVE,444
653,98,69,17,88,23,United States,"Eagle, pallas's fish",23685021,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,25771,7467,81014,962,10294,ACTIVE,485
654,76,70,27,82,45,Philippines,White-tailed jackrabbit,70919,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,57920,69364,66817,756,15758,REPORTING,836
655,45,91,31,65,12,Albania,Magistrate black colobus,77660224,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,1506,71009,45243,451,72357,INACTIVE,567
656,49,95,16,23,19,Nauru,Prairie falcon,84780597,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,17148,38930,22522,416,88953,REPORTING,168
657,79,90,60,6,96,China,"Hartebeest, coke's",87453593,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,16185,67840,90139,213,47323,REPORTING,546
658,90,4,52,94,7,China,European wild cat,87682316,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,77056,30655,37652,463,55642,VERIFYING,756
659,59,89,67,4,50,China,"Vulture, king",88044042,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,33656,16935,29925,786,271,REPORTING,332
660,56,20,56,81,42,Macedonia,"Squirrel, nelson ground",33466434,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,97468,36619,38699,617,32248,REPORTING,955
661,66,12,15,73,65,Peru,Crab-eating fox,53413862,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,5000,88095,24482,488,86374,INACTIVE,922
662,79,16,71,46,73,China,Wattled crane,10485156,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,7082,65899,62491,193,64885,INACTIVE,175
663,43,64,5,1,19,Czech Republic,"Reedbuck, bohor",81762939,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,82878,24397,69909,960,87690,AVAILABLE,898
664,10,96,28,9,74,Ukraine,"Dolphin, bottle-nose",27125268,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,51093,60147,52214,296,44149,AVAILABLE,260
665,94,88,42,66,59,China,Chilean flamingo,88947514,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,76185,39228,10257,550,48847,ACTIVE,630
666,7,92,59,77,49,Canada,"Rat, desert kangaroo",88220548,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,75612,11562,46849,152,5970,VERIFYING,639
667,16,50,96,37,41,Malta,"Heron, yellow-crowned night",65247976,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,15721,53716,32795,438,58247,INACTIVE,555
668,60,90,68,41,12,Russia,Caracal,17712966,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,89418,45759,82185,297,41056,REPORTING,563
669,46,80,57,21,45,Costa Rica,Long-finned pilot whale,19580499,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,73414,16970,57215,643,29528,ACTIVE,481
670,83,95,64,5,88,Netherlands,Red-billed buffalo weaver,38548911,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,89925,7497,22164,188,53469,ACTIVE,751
671,45,80,68,2,92,Peru,"Booby, blue-footed",38883393,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,74312,47547,29847,963,94199,REPORTING,342
672,89,3,70,56,66,Portugal,"Bird, magnificent frigate",73350051,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,19171,18111,42286,626,16657,VERIFYING,84
673,61,33,82,45,41,Brazil,Indian peacock,18575019,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,63918,2502,21913,635,61448,SOLD OUT,790
674,66,43,80,75,84,Indonesia,Small Indian mongoose,87417974,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,3948,4887,60597,171,30662,ACTIVE,331
675,26,85,70,96,42,Poland,"Dove, little brown",26231935,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,4853,11419,39737,902,58984,SOLD OUT,257
676,37,68,19,78,48,Nicaragua,"Butterfly, tropical buckeye",79486529,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,79637,51393,54935,687,87154,ACTIVE,542
677,37,77,24,16,6,Finland,"Lory, rainbow",93373002,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,89792,45463,31632,472,73847,SOLD OUT,565
678,90,75,22,81,8,Morocco,"Partridge, coqui",62930155,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,66151,9910,77490,580,24291,AVAILABLE,354
679,54,16,79,81,62,China,Pine snake (unidentified),44552754,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,24936,38524,75337,395,57094,INACTIVE,953
680,3,96,67,5,55,Indonesia,Red-billed buffalo weaver,17616826,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,4198,21893,93278,956,92836,VERIFYING,960
681,36,21,53,87,15,Ukraine,"Sloth, two-toed tree",18903404,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,525,12995,9487,598,10901,ACTIVE,802
682,68,76,30,71,81,Indonesia,Anaconda (unidentified),92727220,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,56239,9867,4382,384,24074,ACTIVE,317
683,46,52,2,38,32,Philippines,"Fox, bat-eared",27388195,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent,68636,54822,10790,134,65574,SOLD OUT,991
684,81,72,37,14,34,Brazil,Genoveva,56726199,id luctus nec molestie sed justo pellentesque viverra pede ac diam,31080,97808,56578,542,10799,SOLD OUT,20
685,12,78,3,16,66,Poland,"Squirrel, antelope ground",98948775,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,72699,72834,63669,885,3328,SOLD OUT,739
686,67,72,93,75,19,China,"Mongoose, banded",55422808,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,10575,58577,33116,197,33659,INACTIVE,679
687,34,33,29,26,66,Iran,Crested screamer,68420524,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,95116,69234,51264,418,51932,REPORTING,419
688,29,4,64,85,79,Indonesia,Ring-tailed possum,94771684,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,33478,29718,78098,234,7105,AVAILABLE,515
689,16,17,79,100,64,Japan,Ringtail,2643922,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,15743,43709,21119,474,2221,INACTIVE,554
690,14,60,92,21,8,China,"Kangaroo, jungle",67354689,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,45710,24048,99986,596,13619,AVAILABLE,376
691,39,29,88,8,100,Brazil,Eastern cottontail rabbit,2237344,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,47220,47475,94424,331,18494,REPORTING,408
692,99,31,76,78,85,China,"Trumpeter, green-winged",65608495,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,16668,88872,89026,626,55623,ACTIVE,739
693,64,28,3,95,79,Russia,Old world fruit bat (unidentified),49429293,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,17502,11469,94976,589,44264,REPORTING,772
694,3,54,4,88,88,Russia,Rose-ringed parakeet,95716515,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,14960,47485,96590,968,89907,INACTIVE,439
695,44,30,20,82,25,China,White-winged tern,97971067,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,99141,92768,87207,481,85364,REPORTING,163
696,95,6,55,69,13,Poland,Blacksmith plover,95794674,eu massa donec dapibus duis at velit eu est congue,13235,86198,38839,277,91523,VERIFYING,621
697,12,83,100,77,83,Philippines,Tammar wallaby,22759054,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,51826,27633,33533,235,46711,REPORTING,857
698,95,19,37,17,77,Japan,Savannah deer,64969977,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,83813,47395,57014,812,50307,SOLD OUT,412
699,27,72,20,31,68,Russia,"Fox, crab-eating",15035121,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,39357,85051,78060,646,96582,VERIFYING,122
700,41,95,17,23,96,China,Blue-breasted cordon bleu,44128381,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,54491,82441,57974,981,71080,INACTIVE,317
701,8,40,85,78,64,Egypt,Topi,42270477,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,87624,71110,7075,237,71385,AVAILABLE,99
702,21,29,42,34,75,Sweden,Giant anteater,16880106,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,36334,56780,26935,97,60573,INACTIVE,936
703,33,74,91,93,90,Portugal,North American red fox,49014725,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,98413,65640,6255,21,43972,ACTIVE,177
704,29,68,9,76,65,Nepal,Magistrate black colobus,31680574,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,56376,48353,10482,190,89882,AVAILABLE,690
705,75,45,89,41,73,Pakistan,Knob-nosed goose,91832969,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,98357,467,53099,724,9501,REPORTING,784
706,75,70,53,3,76,China,Indian giant squirrel,31623728,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,63199,50987,21251,36,35802,AVAILABLE,817
707,58,89,56,36,11,Russia,"Vulture, oriental white-backed",14969649,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,79301,86367,3210,169,64929,AVAILABLE,268
708,60,73,61,4,72,United States,Mallard,39667788,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,47702,62939,27768,660,85667,REPORTING,775
709,37,77,78,75,93,Indonesia,Tyrant flycatcher,31962969,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,43666,81015,5289,251,48270,VERIFYING,377
710,37,32,8,63,70,Malaysia,Green-winged macaw,94362176,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,33198,61081,15070,438,44874,ACTIVE,446
711,34,13,6,87,55,South Korea,"Crab, red lava",47218306,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,25352,48605,2006,290,68737,ACTIVE,10
712,14,90,61,88,28,Colombia,Tarantula,96061100,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,82144,51117,27935,537,24811,INACTIVE,692
713,86,79,76,67,27,Poland,Feathertail glider,33997020,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,30834,46396,31304,283,10043,INACTIVE,620
714,28,19,63,63,40,France,"Boa, mexican",65194745,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,83312,3949,89789,941,26631,AVAILABLE,673
715,80,48,46,36,43,Indonesia,"Lion, california sea",14115999,semper porta volutpat quam pede lobortis ligula sit amet eleifend,52550,98501,35428,20,86418,AVAILABLE,499
716,38,42,35,98,42,Japan,South American sea lion,25665627,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,71574,66826,54901,939,4721,REPORTING,327
717,83,56,47,53,91,Bangladesh,"Cat, miner's",12275449,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,88879,62928,4900,812,67107,ACTIVE,653
718,21,44,4,43,25,Indonesia,"Pelican, australian",50840727,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,82064,4417,55793,360,24487,SOLD OUT,862
719,73,5,40,45,56,China,Leadbeateri's ground hornbill,91724305,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,54929,86479,8948,168,27201,INACTIVE,739
720,99,68,37,53,51,South Korea,Russian dragonfly,9088865,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,30915,7991,50719,650,96110,VERIFYING,213
721,28,11,93,53,25,Pakistan,"Dove, galapagos",34638808,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,33553,32345,28649,18,55777,REPORTING,54
722,65,56,48,70,45,Brazil,"Vulture, white-rumped",43995164,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,22218,3749,86384,794,52648,AVAILABLE,448
723,54,21,66,7,15,Poland,Crab-eating fox,45681670,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,55181,56189,2028,451,67738,INACTIVE,176
724,33,76,68,19,100,China,"Barbet, crested",57083194,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,60571,97132,76831,7,71696,REPORTING,786
725,10,53,5,79,21,France,Yellow-crowned night heron,99611995,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,93935,46961,90615,354,20969,SOLD OUT,260
726,10,53,79,10,25,Czech Republic,Great white pelican,35872492,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,83165,89641,30915,930,79684,VERIFYING,416
727,69,35,43,45,36,Honduras,"Dog, raccoon",75324830,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,46794,9279,71082,515,54249,INACTIVE,942
728,8,13,79,42,76,China,Common mynah,54187281,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,73526,88957,16690,555,49549,ACTIVE,169
729,38,77,34,86,31,Thailand,Jaguar,62018857,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,13811,79897,5548,567,90756,INACTIVE,909
730,41,68,88,92,86,Indonesia,Southern elephant seal,89223444,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,83299,50232,80789,927,37584,SOLD OUT,9
731,73,80,64,60,34,Azerbaijan,"Squirrel, eurasian red",62468194,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,49622,256,80116,346,89197,INACTIVE,738
